Gene,delta_correlation,Cancer
ARMT1,0.1411118661665024,CCRCC
ARNT2,0.1551485119460978,CCRCC
ARNTL,0.03250508692972667,CCRCC
ARPC1A,0.06616601872271366,CCRCC
ARPC1B,-0.3258301249958254,CCRCC
ARPC2,-0.00015856617264720096,CCRCC
ARPC3,-0.001804971103624431,CCRCC
ARPC4,0.09069754760948018,CCRCC
ARPC5,-0.12970631747656514,CCRCC
ARPC5L,0.5124366179660057,CCRCC
ARPIN,0.29273366700211717,CCRCC
ARPP19,0.6162878413087922,CCRCC
ARRB1,0.11284018240226013,CCRCC
ARRB2,-0.182265633162905,CCRCC
ARRDC1,0.2165335041373285,CCRCC
ARSA,0.2646053545824029,CCRCC
ARSB,0.20620145985129068,CCRCC
ARSD,-0.25999363801806397,CCRCC
ARSE,-0.20399368133998197,CCRCC
ARSF,-0.23762278734805764,CCRCC
ARSK,0.27619194594647867,CCRCC
ART3,-0.0226312302650669,CCRCC
ARV1,0.06971814945062073,CCRCC
ARVCF,0.0889396480971959,CCRCC
AS3MT,-0.17703823692643217,CCRCC
ASAH1,0.2235687463793658,CCRCC
ASAP1,-0.03408199922723265,CCRCC
ASAP2,0.22073594888370723,CCRCC
ASAP3,0.07744987329409009,CCRCC
ASB1,0.1484682348929338,CCRCC
ASB13,-0.12589851474669106,CCRCC
ASB6,-0.045763039520747784,CCRCC
ASB9,-0.183268962376525,CCRCC
ASCC1,-0.14930847386648627,CCRCC
ASCC2,0.35112242082106765,CCRCC
ASCC3,-0.1467897365837587,CCRCC
ASF1A,0.17540468796273742,CCRCC
ASF1B,0.10614424025860278,CCRCC
ASGR2,0.19600819176802273,CCRCC
ASH2L,0.8740742308441276,CCRCC
ASL,-0.047549987615437384,CCRCC
ASMTL,-0.018345651806541463,CCRCC
ASNA1,0.31175681324956617,CCRCC
ASNS,0.12261718082906264,CCRCC
ASPA,0.08642339811554967,CCRCC
ASPDH,-0.3469410856703862,CCRCC
ASPG,0.02273626092659886,CCRCC
ASPH,0.3888687425454801,CCRCC
ASPM,0.4453091226172696,CCRCC
ASPN,0.5922715117131403,CCRCC
ASPSCR1,-0.3088439806026826,CCRCC
ASRGL1,0.05977055896808259,CCRCC
ASS1,-0.424391960318435,CCRCC
ASTN2,0.2186380482208835,CCRCC
ASXL2,0.08768724615157542,CCRCC
ATAD1,0.46946330724136515,CCRCC
ATAD2,0.05490345043657073,CCRCC
ATAD2B,0.3196824324019536,CCRCC
ATAD3A,0.2591926310715674,CCRCC
ATAD3B,0.0007493078421853538,CCRCC
ATE1,0.10015537912504335,CCRCC
ATF1,0.1394464494231062,CCRCC
ATF2,0.0925918147589011,CCRCC
ATF6,0.2949894709241783,CCRCC
ATF7,0.09746934985139516,CCRCC
ATF7IP,0.10909248549876599,CCRCC
ATG101,0.033563121423035525,CCRCC
ATG12,-0.05043884127080843,CCRCC
ATG14,0.27837730071566336,CCRCC
ATG16L1,0.06525404151788142,CCRCC
ATG2A,-0.30717443520112764,CCRCC
ATG2B,0.5739954578441462,CCRCC
ATG3,0.7738849221632759,CCRCC
ATG4A,0.1914445716822239,CCRCC
ATG4B,0.19180481157999707,CCRCC
ATG4C,0.4627828341035697,CCRCC
ATG5,0.13591694403010257,CCRCC
ATG7,0.10713108883442712,CCRCC
ATG9A,0.14574969912663732,CCRCC
ATIC,0.07597647979644967,CCRCC
ATL1,0.585183734150416,CCRCC
ATL2,-0.32080066207534136,CCRCC
ATL3,0.01162548985912537,CCRCC
ATM,0.12371052580307274,CCRCC
ATN1,0.37542380636124195,CCRCC
ATOX1,0.03745308892644561,CCRCC
ATP11A,0.2495864319290393,CCRCC
ATP11B,0.44115561954386695,CCRCC
ATP11C,-0.018172845282537244,CCRCC
ATP13A1,0.26780054599954406,CCRCC
ATP13A2,0.2860155189010991,CCRCC
ATP13A3,0.2526499778879903,CCRCC
ATP1A1,-0.22946650043830935,CCRCC
ATP1B1,-0.4500007824451866,CCRCC
ATP1B3,0.12233545236583646,CCRCC
ATP23,-0.41222567513827757,CCRCC
ATP2A2,0.3968048404341277,CCRCC
ATP2A3,-0.05207930030700658,CCRCC
ATP2B1,0.7127628890173345,CCRCC
ATP2B2,0.2600216124585698,CCRCC
ATP2B4,0.22023789037853536,CCRCC
ATP2C1,0.7669025896673212,CCRCC
ATP5S,-0.2550318793364861,CCRCC
ATP6AP1,0.24569180891306155,CCRCC
ATP6AP2,0.09607462342805748,CCRCC
ATP6V0A1,-0.36846984184774434,CCRCC
ATP6V0A2,0.0441892548159771,CCRCC
ATP6V0A4,-0.0038411853240324367,CCRCC
ATP6V0C,-0.1510171712658408,CCRCC
ATP6V0D1,0.12954266146068283,CCRCC
ATP6V0D2,-0.10738190525712299,CCRCC
ATP6V1A,0.2986340135097707,CCRCC
ATP6V1B1,-0.09703470705980399,CCRCC
ATP6V1B2,0.010498061448076634,CCRCC
ATP6V1C1,0.12813525003184512,CCRCC
ATP6V1C2,0.6464895969731373,CCRCC
ATP6V1D,0.15693788819378718,CCRCC
ATP6V1E1,0.20126338296952823,CCRCC
ATP6V1F,0.22797717712839777,CCRCC
ATP6V1G1,0.311782117733816,CCRCC
ATP6V1G2,-0.026864322532564322,CCRCC
ATP6V1G3,-0.25609591422636313,CCRCC
ATP6V1H,0.3551819704772376,CCRCC
ATP7A,0.09966527685270948,CCRCC
ATP7B,0.05151097019568984,CCRCC
ATP8B1,0.02776271582753126,CCRCC
ATP9A,0.17238883393151716,CCRCC
ATP9B,0.10968312458737714,CCRCC
ATPAF1,-0.18201757793998896,CCRCC
ATPAF2,-0.2405400892364835,CCRCC
ATR,0.07615723184616086,CCRCC
ATRAID,-0.10004068356595719,CCRCC
ATRIP,-0.07570312722984107,CCRCC
ATRN,-0.13753671847273385,CCRCC
ATRX,-0.2192690128215831,CCRCC
ATXN1,0.295783764328815,CCRCC
ATXN10,0.02841598903552861,CCRCC
ATXN1L,0.44063340511395854,CCRCC
ATXN2,0.18001479965982603,CCRCC
ATXN2L,0.1429799182464446,CCRCC
ATXN3,0.3876282299533572,CCRCC
ATXN7,0.06900169087345596,CCRCC
ATXN7L3,-0.21229558734083182,CCRCC
ATXN7L3B,0.20503814619859811,CCRCC
AUH,-0.08502105158862272,CCRCC
AUP1,-0.008901666746662096,CCRCC
AURKA,-1.0396608877650224,CCRCC
AURKAIP1,0.310141030405319,CCRCC
AURKB,-0.5520139228767025,CCRCC
AUTS2,0.32419141339433255,CCRCC
AVEN,-0.01575524929861505,CCRCC
AVL9,0.24067186743555485,CCRCC
AXL,0.5320352021933198,CCRCC
AZGP1,0.09457080623858702,CCRCC
AZI2,0.373329930213998,CCRCC
AZU1,-0.03680880743363721,CCRCC
B2M,0.48411551528830643,CCRCC
B3GALNT1,-0.12299486575183816,CCRCC
B3GALT5,0.7379810006305313,CCRCC
B3GALT6,0.0037254845668722655,CCRCC
B3GAT3,0.5448739388483637,CCRCC
B3GLCT,0.04676035091002584,CCRCC
B3GNT2,-0.5788452820750343,CCRCC
B3GNT9,0.8788366090663999,CCRCC
B3GNTL1,-0.25780761632844384,CCRCC
B4GALT1,-0.02686757511718152,CCRCC
B4GALT3,0.2424180648956207,CCRCC
B4GALT4,0.08619984437472117,CCRCC
B4GALT7,0.34313693263859996,CCRCC
B4GAT1,0.09227235448665916,CCRCC
B9D1,0.3813216132239028,CCRCC
B9D2,-0.05992442408137422,CCRCC
BABAM1,-0.08406061619799873,CCRCC
BACH1,0.16259696030408705,CCRCC
BAD,-0.09863129155860895,CCRCC
BAG1,0.08279566010677653,CCRCC
BAG2,0.4007615448228428,CCRCC
BAG3,0.2727669258892275,CCRCC
BAG4,0.5489131919090474,CCRCC
BAG5,0.046973268676165136,CCRCC
BAG6,-0.0677020568250987,CCRCC
BAHD1,0.5147855119341737,CCRCC
BAIAP2,-0.009358159176921843,CCRCC
BAIAP2L1,0.1316648834527958,CCRCC
BAIAP2L2,-0.07347947926680232,CCRCC
BAK1,0.5615046422830815,CCRCC
BANF1,-0.3568956423774924,CCRCC
BANK1,-0.3097156135807825,CCRCC
BANP,0.41076715258841734,CCRCC
BAP1,0.19689616793847226,CCRCC
BARD1,-0.22867356849564982,CCRCC
BASP1,0.012220240239040558,CCRCC
BAX,-0.04859411580552975,CCRCC
BAZ1A,0.018984251356585602,CCRCC
BAZ1B,0.08988821583343909,CCRCC
BBC3,-0.22839630044075693,CCRCC
BBIP1,0.048085900376807746,CCRCC
BBOX1,0.21972827747361523,CCRCC
BBS1,0.10636266007858203,CCRCC
BBS10,0.3151431923402654,CCRCC
BBS12,0.24283806495800986,CCRCC
BBS2,0.5530658676315872,CCRCC
BBS4,0.009450710354927366,CCRCC
BBS5,0.28058754620585596,CCRCC
BBS7,0.13500843671576984,CCRCC
BBS9,0.11828178178803161,CCRCC
BBX,0.28911092688383133,CCRCC
BCAM,-0.053960565360034685,CCRCC
BCAP29,0.28106931541740154,CCRCC
BCAP31,0.1946778703864357,CCRCC
BCAR1,0.6200901967563112,CCRCC
BCAR3,0.18653950801537328,CCRCC
BCAS1,-0.33446284350398464,CCRCC
BCAS2,0.07819754321546404,CCRCC
BCAS3,0.4919508608684421,CCRCC
BCAS4,0.42094736836027574,CCRCC
BCAT1,-0.14515751368103158,CCRCC
BCAT2,0.02693913479346577,CCRCC
BCCIP,-0.02907426852063766,CCRCC
BCHE,0.0270154230295383,CCRCC
BCKDHA,-0.2002000635049947,CCRCC
BCKDHB,-0.16548491289448652,CCRCC
BCKDK,0.009244777544017091,CCRCC
BCL10,0.09231414130560739,CCRCC
BCL11B,0.19957998743662203,CCRCC
BCL2,0.12454054296986256,CCRCC
BCL2L1,0.12595045266618599,CCRCC
BCL2L11,0.0943050292084665,CCRCC
BCL2L13,-0.10944150756644089,CCRCC
BCL2L15,-0.09411568899343703,CCRCC
BCL3,-0.49725453959951266,CCRCC
BCL7A,0.39477616956869904,CCRCC
BCL7B,0.324471340203057,CCRCC
BCL7C,-0.41525620408642683,CCRCC
BCL9,-0.4580291097143848,CCRCC
BCL9L,0.07968692587488214,CCRCC
BCLAF1,-0.27082127951644136,CCRCC
BCO1,0.4289602569294616,CCRCC
BCOR,-0.289772208350914,CCRCC
BCR,0.07678886373262506,CCRCC
BCS1L,0.28343584651137066,CCRCC
BDH1,-0.15107251059812032,CCRCC
BDH2,0.08461186676912902,CCRCC
BDP1,0.1149931352560476,CCRCC
BECN1,0.006420317645380463,CCRCC
BEND3,-0.014943571216870621,CCRCC
BEND7,0.22279507181230757,CCRCC
BET1,0.7674496170178942,CCRCC
BET1L,-0.09797723292084382,CCRCC
BGN,0.06470594774064214,CCRCC
BHMT,-0.004150924690646707,CCRCC
BHMT2,-0.14689876032912175,CCRCC
BICC1,0.018958112418120288,CCRCC
BICD1,0.11364036832266178,CCRCC
BICD2,0.28600975034837023,CCRCC
BICDL1,-0.37874934471076804,CCRCC
BID,0.2550546374004474,CCRCC
BIN1,0.17200931362009952,CCRCC
BIN2,0.0010831432229291282,CCRCC
BIN3,0.14375155776258647,CCRCC
BIRC2,0.28740039265138684,CCRCC
BIRC3,0.12041635194775524,CCRCC
BIRC5,0.0305855750049098,CCRCC
BIRC6,0.09313468649767097,CCRCC
BLM,-0.026106709614472423,CCRCC
BLMH,0.10609505893078908,CCRCC
BLNK,0.10781566770771178,CCRCC
BLOC1S1,0.3625786594744359,CCRCC
BLOC1S2,0.306236189393012,CCRCC
BLOC1S3,-0.23722283852095805,CCRCC
BLOC1S4,0.37655129650238495,CCRCC
BLOC1S5,0.5069064132461527,CCRCC
BLOC1S6,-0.3445605811237253,CCRCC
BLVRA,0.2815337193472056,CCRCC
BLVRB,0.07239208780529854,CCRCC
BLZF1,0.19949475476642065,CCRCC
BMF,0.17780764236010793,CCRCC
BMP1,0.6092607750418959,CCRCC
BMP2K,-0.1249658377647277,CCRCC
BMPR2,0.011110914942231376,CCRCC
BMS1,0.2584162336032252,CCRCC
BMX,-0.0839908749751081,CCRCC
BNC2,-0.15625075525883275,CCRCC
BNIP1,0.22358123811739186,CCRCC
BNIP2,0.020615483779174548,CCRCC
BNIP3,0.012183778722231642,CCRCC
BNIP3L,0.10762755186464928,CCRCC
BOD1,0.617443750230803,CCRCC
BOD1L1,-0.15185398385468885,CCRCC
BOK,0.2583905492658654,CCRCC
BOLA1,0.2745281195882445,CCRCC
BOLA2,0.09570960742143297,CCRCC
BOLA3,-0.013251254749358121,CCRCC
BOP1,0.049024498020246,CCRCC
BORCS5,0.3251758608338244,CCRCC
BORCS6,0.4974545710189475,CCRCC
BORCS7,0.44330226423067015,CCRCC
BORCS8,0.12382855589582488,CCRCC
BPGM,-0.23294281332606578,CCRCC
BPHL,-0.3145961766884596,CCRCC
BPI,0.48553059714042124,CCRCC
BPNT1,0.5802526208421089,CCRCC
BPTF,-0.15000206361630603,CCRCC
BRAF,0.46515111738088194,CCRCC
BRAP,0.17369720226701096,CCRCC
BRAT1,0.335065799905748,CCRCC
BRCA2,0.320580047640192,CCRCC
BRCC3,-0.4023261861685151,CCRCC
BRD1,0.21216362733037608,CCRCC
BRD2,0.3610376338125478,CCRCC
BRD3,0.027923920639640887,CCRCC
BRD4,0.4569184303823087,CCRCC
BRD7,-0.45681982199323085,CCRCC
BRD8,0.1818667573475516,CCRCC
BRD9,-0.11086389600212809,CCRCC
BRF1,0.44920227012534564,CCRCC
BRF2,0.3861245287558365,CCRCC
BRI3,-0.10358627095311917,CCRCC
BRI3BP,0.10054939276670188,CCRCC
BRIX1,0.3065927051371805,CCRCC
BRK1,0.47266535458271275,CCRCC
BRMS1,-0.1197420383982007,CCRCC
BRMS1L,0.3013490588851219,CCRCC
BROX,0.15468114535793281,CCRCC
BRPF1,0.35997042049685213,CCRCC
BRPF3,0.06562268841953185,CCRCC
BRWD1,-0.2216820952219996,CCRCC
BSCL2,-0.06173116822083677,CCRCC
BSDC1,0.0004112775638186461,CCRCC
BSG,-0.20571897877955517,CCRCC
BSND,-0.27827976790669096,CCRCC
BSPRY,0.5483027005816954,CCRCC
BST1,-0.08095003410423629,CCRCC
BST2,0.4575697649774441,CCRCC
BTAF1,0.004319738382184579,CCRCC
BTBD1,-0.1280375612767193,CCRCC
BTBD10,-0.3035110598464955,CCRCC
BTBD11,0.15343134864974445,CCRCC
BTBD2,0.24974211760004517,CCRCC
BTBD9,0.3085946103877855,CCRCC
BTD,-0.31089706152352703,CCRCC
BTF3,0.3692583327864419,CCRCC
BTF3L4,-0.004007295181896964,CCRCC
BTN2A1,0.6120846726941178,CCRCC
BTN3A1,0.7547976711554585,CCRCC
BTN3A2,0.4918459313729441,CCRCC
BTN3A3,0.639078020469946,CCRCC
BTNL9,0.5196359346962398,CCRCC
BUB1B,-0.1280954843006817,CCRCC
BUB3,-0.07978678912006545,CCRCC
BUD13,0.030654346422601203,CCRCC
BUD31,-0.0024287621856015074,CCRCC
BYSL,-0.028050120395603284,CCRCC
BZW1,0.18478185867719754,CCRCC
BZW2,0.26233986663489106,CCRCC
C11orf52,0.0726087139847148,CCRCC
C11orf54,-0.13183132042902757,CCRCC
C11orf58,0.03273853108489583,CCRCC
C11orf95,0.8313897032261137,CCRCC
C11orf96,0.13315966211099017,CCRCC
C11orf98,-0.06567991222697833,CCRCC
C12orf10,0.26393704924244843,CCRCC
C12orf29,0.24768568719651807,CCRCC
C12orf4,0.033695602184348875,CCRCC
C12orf43,0.29355348514799084,CCRCC
C12orf45,0.5511977120565801,CCRCC
C12orf57,0.15460849737375437,CCRCC
C12orf65,0.35479844574909686,CCRCC
C12orf66,-0.11623014332615378,CCRCC
C12orf73,0.4709505336927562,CCRCC
C12orf75,-0.010689220300424851,CCRCC
C14orf119,0.25139387660937323,CCRCC
C15orf40,-0.16516194388811695,CCRCC
C15orf41,0.14410987911498396,CCRCC
C15orf48,0.3061387946437475,CCRCC
C16orf58,0.09535132945216379,CCRCC
C16orf70,-0.09221755905603346,CCRCC
C16orf86,0.2797197117130664,CCRCC
C16orf91,0.1350656184436908,CCRCC
C17orf49,-0.199082248696479,CCRCC
C17orf75,0.09204238778779655,CCRCC
C17orf80,0.5187340370524973,CCRCC
C17orf97,0.12367065667819621,CCRCC
C18orf21,-0.09621819931203723,CCRCC
C18orf25,0.4854774838297627,CCRCC
C18orf32,0.29167369987921793,CCRCC
C19orf12,-0.09321587584052549,CCRCC
C19orf25,0.2553776718898155,CCRCC
C19orf33,0.4084560911418024,CCRCC
C19orf44,0.07855180297040992,CCRCC
C19orf47,0.387402443705576,CCRCC
C19orf53,0.2775921409890191,CCRCC
C19orf54,-0.1189329663047175,CCRCC
C19orf66,-0.23764641013422344,CCRCC
C19orf70,-0.16560109960087718,CCRCC
C1D,-0.246090843510691,CCRCC
C1GALT1,-0.19573298489557256,CCRCC
C1GALT1C1,0.6419046684913139,CCRCC
C1QA,0.10801169560072249,CCRCC
C1QB,0.10862529905524049,CCRCC
C1QBP,-0.09948741584856552,CCRCC
C1QC,0.11396250250421525,CCRCC
C1QTNF3,-0.12947993637226352,CCRCC
C1QTNF5,0.17381144113152275,CCRCC
C1R,0.07555110804863935,CCRCC
C1RL,-0.1781928532440852,CCRCC
C1S,-0.048218519243031,CCRCC
C1orf109,0.2719333340300643,CCRCC
C1orf116,0.09360798272432574,CCRCC
C1orf122,0.5510911113025071,CCRCC
C1orf123,0.3572101145580295,CCRCC
C1orf131,-0.1806951447273992,CCRCC
C1orf174,0.16355667986310157,CCRCC
C1orf198,-0.01105022471398065,CCRCC
C1orf21,0.2412335723493995,CCRCC
C1orf210,0.6547032593047587,CCRCC
C1orf226,0.04988618570240533,CCRCC
C1orf35,0.3553412890821273,CCRCC
C1orf43,-0.5722606387067527,CCRCC
C1orf50,0.27652296994139025,CCRCC
C1orf52,0.07289228097923903,CCRCC
C1orf53,0.2740431646479066,CCRCC
C2,-0.05623974400348625,CCRCC
C20orf194,0.01705334906531958,CCRCC
C20orf27,0.03365007192788638,CCRCC
C21orf2,0.07430362961691299,CCRCC
C22orf39,-0.20014984624466678,CCRCC
C2CD2,0.16990900456126296,CCRCC
C2CD2L,0.00027063635282664755,CCRCC
C2CD4C,0.08330599575147579,CCRCC
C2CD5,0.38479688746990415,CCRCC
C2orf15,-0.08484821178003958,CCRCC
C2orf49,-0.051732255457191845,CCRCC
C2orf54,-0.12398527171491588,CCRCC
C2orf68,0.14757810626093304,CCRCC
C2orf69,0.09461227365963593,CCRCC
C2orf76,0.7292435911217066,CCRCC
C2orf88,-0.1394481712625768,CCRCC
C3,-0.07595631837850897,CCRCC
C3orf33,-0.10460820105416968,CCRCC
C3orf38,0.10045580486702732,CCRCC
C3orf52,0.07303729093782355,CCRCC
C3orf58,0.6358205625898182,CCRCC
C3orf67,0.16124782449558978,CCRCC
C4A,0.27097417596812906,CCRCC
C4B,0.11830628755496464,CCRCC
C4BPA,-0.165967117276013,CCRCC
C4BPB,-0.26525928134570076,CCRCC
C4orf19,0.9074073262421936,CCRCC
C4orf3,-0.07504497854221262,CCRCC
C4orf33,0.3022927333083587,CCRCC
C5,0.14278376021242922,CCRCC
C5AR1,-0.016662002667409248,CCRCC
C5orf15,0.4485020920463198,CCRCC
C5orf22,0.2059372220123539,CCRCC
C5orf24,0.3312827708862754,CCRCC
C5orf51,0.34456163366779036,CCRCC
C6,-0.04924872939140962,CCRCC
C6orf10,0.3636165033488274,CCRCC
C6orf106,0.49576900594721407,CCRCC
C6orf120,0.16000614986300454,CCRCC
C6orf132,0.16174504212595264,CCRCC
C6orf136,-0.07541883587714354,CCRCC
C6orf203,-0.3194055819859936,CCRCC
C6orf47,0.03808842814237656,CCRCC
C6orf89,0.25981630463357075,CCRCC
C7,-0.23785602059345184,CCRCC
C7orf25,0.0707442636429183,CCRCC
C7orf26,0.19699681958452767,CCRCC
C7orf43,0.2159916064367635,CCRCC
C7orf50,0.5640292150708645,CCRCC
C8A,-0.12998023997755384,CCRCC
C8B,-0.09404709734062348,CCRCC
C8G,-0.13473149082150138,CCRCC
C8orf33,0.33418940808519587,CCRCC
C8orf37,0.3781512097936016,CCRCC
C8orf59,0.09269036580078915,CCRCC
C8orf82,-0.44654138614629124,CCRCC
C9,-0.39895339766084237,CCRCC
C9orf16,0.19526696335854463,CCRCC
C9orf40,0.20786284460116286,CCRCC
C9orf64,0.7565944361794583,CCRCC
C9orf66,0.014050293479119458,CCRCC
C9orf72,0.2897287060847402,CCRCC
C9orf78,0.7825862791191457,CCRCC
C9orf85,0.5359376918233515,CCRCC
CA1,0.3883903256841026,CCRCC
CA12,-0.0695378768828645,CCRCC
CA13,0.267223759942598,CCRCC
CA2,-0.2894091704340409,CCRCC
CA3,-0.2091552358742767,CCRCC
CA4,0.009104197393303037,CCRCC
CA5B,-0.12992779746372068,CCRCC
CA8,-0.21182584342908894,CCRCC
CA9,0.9728018134505726,CCRCC
CAAP1,0.1177647716704309,CCRCC
CAB39,0.33321625138111405,CCRCC
CAB39L,-0.15208571801727588,CCRCC
CABIN1,-0.012785920084326566,CCRCC
CABLES1,0.2449970725937457,CCRCC
CACFD1,0.05413366043552137,CCRCC
CACHD1,-0.12015508772473321,CCRCC
CACNA2D1,0.718893588638535,CCRCC
CACNG6,0.186743396933171,CCRCC
CACTIN,0.37241123539017446,CCRCC
CACUL1,0.07559692363681475,CCRCC
CACYBP,0.4574069119136786,CCRCC
CAD,-0.08008056730070862,CCRCC
CADM1,-0.004348452971558836,CCRCC
CADM4,-0.11026804442446636,CCRCC
CADPS2,-0.004844871634578696,CCRCC
CALB1,-0.5813071121619136,CCRCC
CALB2,-0.10542722116465203,CCRCC
CALCOCO1,-0.14989212207305255,CCRCC
CALCOCO2,0.18906836268184254,CCRCC
CALCRL,0.9049475290809467,CCRCC
CALD1,0.18115125169062835,CCRCC
CALML3,-0.6960874932404462,CCRCC
CALML4,-0.028746294309827558,CCRCC
CALR,0.26180757002357796,CCRCC
CALU,0.1455426678378935,CCRCC
CAMK1,0.32819253882962474,CCRCC
CAMK1D,-0.016199853707269174,CCRCC
CAMK2B,-0.19248167414833534,CCRCC
CAMK2D,0.22648321279035383,CCRCC
CAMK2G,-0.16041885506596698,CCRCC
CAMK2N1,-0.3318622456472899,CCRCC
CAMK4,-0.20480749931196573,CCRCC
CAMKK1,0.4979609113498848,CCRCC
CAMKMT,-0.004574450956222553,CCRCC
CAMLG,0.3252791152789711,CCRCC
CAMP,-0.07789996868496359,CCRCC
CAMSAP1,0.10489798856261212,CCRCC
CAMSAP2,0.19328173600009646,CCRCC
CAMSAP3,-0.043350274688654766,CCRCC
CAND1,0.190768053802575,CCRCC
CAND2,0.174148842559312,CCRCC
CANT1,0.5064687599057422,CCRCC
CANX,0.2640264755531446,CCRCC
CAP1,-0.08848610242937116,CCRCC
CAP2,0.11653064309691674,CCRCC
CAPG,-0.01683208234960809,CCRCC
CAPN1,-0.3103193117748729,CCRCC
CAPN10,0.2951223895392182,CCRCC
CAPN15,0.18079776705179146,CCRCC
CAPN2,0.028528919019070842,CCRCC
CAPN5,0.12459335191052812,CCRCC
CAPN6,-0.020967009551624782,CCRCC
CAPN7,0.21799355190662995,CCRCC
CAPNS1,0.1999508717650829,CCRCC
CAPRIN1,0.24644387314447735,CCRCC
CAPS,-0.1888219054131104,CCRCC
CAPZA1,-0.1639818342204713,CCRCC
CAPZA2,0.30814331632840375,CCRCC
CAPZB,0.020447872005740386,CCRCC
CARD10,0.11642883094026313,CCRCC
CARD11,0.008062668098379744,CCRCC
CARD16,0.19388769903122594,CCRCC
CARD19,0.085161840468791,CCRCC
CARD6,-0.10996896971007086,CCRCC
CARD8,-0.16052786690143228,CCRCC
CARD9,0.11934794874531796,CCRCC
CARHSP1,0.06785616843625786,CCRCC
CARM1,0.02974278219490417,CCRCC
CARMIL1,0.029896548063077455,CCRCC
CARMIL2,-0.18575907890254678,CCRCC
CARNMT1,0.1901145620977835,CCRCC
CARS,0.06273707707032872,CCRCC
CARS2,0.25233642716305765,CCRCC
CASC3,0.4026308603808994,CCRCC
CASC4,0.40126334078022113,CCRCC
CASK,0.6790002670941644,CCRCC
CASKIN2,0.5720346274973191,CCRCC
CASP1,-0.06493110799744495,CCRCC
CASP10,0.13517463849371503,CCRCC
CASP14,0.38776006142028885,CCRCC
CASP2,0.06169939065040514,CCRCC
CASP3,0.023676087883878316,CCRCC
CASP4,-0.04371716291828398,CCRCC
CASP6,0.25372535125341666,CCRCC
CASP7,0.042615407581942266,CCRCC
CASP8AP2,0.6362358192268198,CCRCC
CASP9,0.26235855594734697,CCRCC
CASR,-0.20353904113488003,CCRCC
CAST,0.264472960175009,CCRCC
CASZ1,-0.4344016360720776,CCRCC
CAT,-0.48349021325843405,CCRCC
CAV1,0.03475839476857068,CCRCC
CAV2,0.289740411441602,CCRCC
CBFA2T3,-0.3346415368864858,CCRCC
CBFB,-0.11280022463178202,CCRCC
CBL,-0.2566650317345275,CCRCC
CBLB,0.156515994146592,CCRCC
CBLL1,0.006015100149437458,CCRCC
CBR1,0.018139386997819473,CCRCC
CBR3,0.04639266627222083,CCRCC
CBR4,-0.3627352218702367,CCRCC
CBS,0.7135386422639913,CCRCC
CBWD1,0.00842855268394388,CCRCC
CBWD2,0.7904411415273139,CCRCC
CBX1,-0.18236351337171097,CCRCC
CBX2,0.1218713449728257,CCRCC
CBX3,-0.48173889486954086,CCRCC
CBX4,0.002373855569907879,CCRCC
CBX5,-0.20365570151321566,CCRCC
CBX6,-0.23534500454181312,CCRCC
CBX7,0.271697076521076,CCRCC
CBX8,-0.4375393085389524,CCRCC
CC2D1A,0.17331872805010623,CCRCC
CC2D1B,0.046673573853442285,CCRCC
CC2D2A,0.24675860803464844,CCRCC
CCAR1,-0.16453752639551417,CCRCC
CCAR2,0.3684384328238716,CCRCC
CCDC102A,0.02600465924058709,CCRCC
CCDC106,-0.0751640502654938,CCRCC
CCDC115,0.0957167095394203,CCRCC
CCDC117,0.08218514102190169,CCRCC
CCDC12,-0.06369584734314704,CCRCC
CCDC120,-0.004781618369730817,CCRCC
CCDC124,0.14732113748983441,CCRCC
CCDC127,0.30912907019782354,CCRCC
CCDC130,-0.044490097579909405,CCRCC
CCDC134,-0.03432676197857065,CCRCC
CCDC149,0.41556625584036133,CCRCC
CCDC150,-0.07463409037366256,CCRCC
CCDC167,-0.221724997901293,CCRCC
CCDC174,0.29309843089952536,CCRCC
CCDC182,-0.24320617416212556,CCRCC
CCDC186,0.2658279561021112,CCRCC
CCDC22,0.17062826623374874,CCRCC
CCDC25,0.36290290412873344,CCRCC
CCDC28A,0.15515012846388337,CCRCC
CCDC39,0.15554412283725363,CCRCC
CCDC43,0.33048079806855357,CCRCC
CCDC47,-0.06264466302600052,CCRCC
CCDC50,0.1676612624789794,CCRCC
CCDC51,0.23018611399416605,CCRCC
CCDC58,-0.12552921062047995,CCRCC
CCDC6,0.1748519488401895,CCRCC
CCDC61,0.020941055983642265,CCRCC
CCDC65,-0.3487781172418347,CCRCC
CCDC68,0.584742164500175,CCRCC
CCDC69,-0.039372282730972694,CCRCC
CCDC71L,0.719410454771276,CCRCC
CCDC77,0.030545298207491883,CCRCC
CCDC8,0.10238637772225034,CCRCC
CCDC80,0.0489715104323078,CCRCC
CCDC82,-0.22274531740534567,CCRCC
CCDC85A,0.13395100863344855,CCRCC
CCDC85B,0.053138795486807666,CCRCC
CCDC85C,-0.11691845620657265,CCRCC
CCDC86,0.3462733281653469,CCRCC
CCDC88A,0.024335736402105512,CCRCC
CCDC88B,-0.032260950090250984,CCRCC
CCDC88C,0.478408357360626,CCRCC
CCDC9,0.08652885690665349,CCRCC
CCDC90B,0.41275782805361444,CCRCC
CCDC91,0.031730706114300955,CCRCC
CCDC92,0.08380397240294662,CCRCC
CCDC93,-0.07940822960066024,CCRCC
CCDC97,-0.11245346219170821,CCRCC
